Serial,Datetime,Date,Month,Hour,Minute,DeviceID,Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),ElevationAngle(degree),Azimuth(degree)
20240419122010,2024-04-19 12:20:00,2024-04-19,4,12,20,10,1007.9914,30.63256,76.96891,17640.273,75.5,187.24
20240419123010,2024-04-19 12:30:00,2024-04-19,4,12,30,10,1007.98505,30.570461,77.17548,17481.182,74.3,189.92
20240419124010,2024-04-19 12:40:00,2024-04-19,4,12,40,10,1007.9797,30.516998,77.36713,17230.186,72.85,192.61
20240419125010,2024-04-19 12:50:00,2024-04-19,4,12,50,10,1007.97565,30.491589,77.49894,17161.91,71.22,195.29
20240419130010,2024-04-19 13:00:00,2024-04-19,4,13,0,10,1007.97375,30.474607,77.59683,17116.387,69.44,197.97
20240419131010,2024-04-19 13:10:00,2024-04-19,4,13,10,10,1007.9731,30.451578,77.71385,16897.248,67.54,200.65
20240419132010,2024-04-19 13:20:00,2024-04-19,4,13,20,10,1007.97363,30.420639,77.84539,16582.59,65.57,203.34
20240419133010,2024-04-19 13:30:00,2024-04-19,4,13,30,10,1007.97534,30.379333,77.98828,16263.714,63.53,206.02
20240419134010,2024-04-19 13:40:00,2024-04-19,4,13,40,10,1007.9779,30.353971,78.1013,16163.684,61.44,208.7
20240419135010,2024-04-19 13:50:00,2024-04-19,4,13,50,10,1007.98236,30.328846,78.21258,15896.795,59.31,211.38
20240419140010,2024-04-19 14:00:00,2024-04-19,4,14,0,10,1007.9879,30.281322,78.388535,15755.027,57.14,214.07
20240419141010,2024-04-19 14:10:00,2024-04-19,4,14,10,10,1007.993,30.270794,78.437256,15798.928,54.95,216.75
20240419142010,2024-04-19 14:20:00,2024-04-19,4,14,20,10,1007.997,30.27963,78.414764,15896.489,52.74,219.43
20240419143010,2024-04-19 14:30:00,2024-04-19,4,14,30,10,1008.00006,30.29865,78.34591,16041.016,50.52,222.11
20240419144010,2024-04-19 14:40:00,2024-04-19,4,14,40,10,1008.00336,30.320913,78.25686,16168.849,48.28,224.79
20240419145010,2024-04-19 14:50:00,2024-04-19,4,14,50,10,1008.0063,30.341698,78.16763,16279.813,46.03,227.48
20240419150010,2024-04-19 15:00:00,2024-04-19,4,15,0,10,1008.01,30.360273,78.09022,16341.25,43.77,230.16
20240419151010,2024-04-19 15:10:00,2024-04-19,4,15,10,10,1008.0141,30.375696,78.03585,16421.672,41.5,232.84
20240419152010,2024-04-19 15:20:00,2024-04-19,4,15,20,10,1008.02795,30.439253,77.84389,16554.2,39.23,235.52
20240419153010,2024-04-19 15:30:00,2024-04-19,4,15,30,10,1008.0328,30.459723,77.77841,16640.53,36.95,238.21
20240419154010,2024-04-19 15:40:00,2024-04-19,4,15,40,10,1008.03845,30.487635,77.69178,16792.002,34.67,240.89
20240419155010,2024-04-19 15:50:00,2024-04-19,4,15,50,10,1008.04425,30.517515,77.59612,16951.361,32.39,243.57
20240419160010,2024-04-19 16:00:00,2024-04-19,4,16,0,10,1008.05817,30.591213,77.35823,17139.73,30.1,246.25
20240419161010,2024-04-19 16:10:00,2024-04-19,4,16,10,10,1008.064,30.62749,77.245766,17317.508,27.82,248.93
20240419162010,2024-04-19 16:20:00,2024-04-19,4,16,20,10,1008.0676,30.665909,77.131165,17502.508,25.53,251.62
20240419163010,2024-04-19 16:30:00,2024-04-19,4,16,30,10,1008.0706,30.705198,77.01105,17701.664,23.25,254.3
20240419164010,2024-04-19 16:40:00,2024-04-19,4,16,40,10,1008.07245,30.745863,76.88628,17924.912,20.96,256.98
20240419165010,2024-04-19 16:50:00,2024-04-19,4,16,50,10,1008.0736,30.789804,76.751755,18171.682,18.68,259.66
20240515090010,2024-05-15 09:00:00,2024-05-15,5,9,0,10,1010.7315,30.792572,74.084366,19950.266,50.26,132.71
20240515091010,2024-05-15 09:10:00,2024-05-15,5,9,10,10,1010.7014,30.803793,74.056915,20104.648,52.54,135.49
20240515092010,2024-05-15 09:20:00,2024-05-15,5,9,20,10,1010.6717,30.803747,74.05835,20235.426,54.83,138.27
20240515093010,2024-05-15 09:30:00,2024-05-15,5,9,30,10,1010.6414,30.798992,74.06994,20353.52,57.12,141.05
20240515094010,2024-05-15 09:40:00,2024-05-15,5,9,40,10,1010.6118,30.749638,74.19665,20433.38,59.4,143.83
20240515095010,2024-05-15 09:50:00,2024-05-15,5,9,50,10,1010.58154,30.71238,74.301956,20513.254,61.68,146.62
20240515100010,2024-05-15 10:00:00,2024-05-15,5,10,0,10,1010.55096,30.703054,74.34466,20558.697,63.96,149.4
20240515101010,2024-05-15 10:10:00,2024-05-15,5,10,10,10,1010.5222,30.678701,74.4423,20521.9,66.23,152.18
20240515102010,2024-05-15 10:20:00,2024-05-15,5,10,20,10,1010.4939,30.651758,74.57459,20466.29,68.49,154.96
20240515103010,2024-05-15 10:30:00,2024-05-15,5,10,30,10,1010.4657,30.613087,74.75532,20312.31,70.74,157.74
20240515104010,2024-05-15 10:40:00,2024-05-15,5,10,40,10,1010.43884,30.559525,74.97951,20118.793,72.97,160.53
20240515105010,2024-05-15 10:50:00,2024-05-15,5,10,50,10,1010.4133,30.501598,75.23187,19788.936,75.18,163.31
20240515110010,2024-05-15 11:00:00,2024-05-15,5,11,0,10,1010.3891,30.42359,75.5175,19284.762,77.34,166.09
20240515111010,2024-05-15 11:10:00,2024-05-15,5,11,10,10,1010.36566,30.328165,75.844696,18702.637,79.44,168.87
20240515112010,2024-05-15 11:20:00,2024-05-15,5,11,20,10,1010.34357,30.236128,76.1615,18266.322,81.41,171.65
20240515113010,2024-05-15 11:30:00,2024-05-15,5,11,30,10,1010.3235,30.121756,76.519905,17608.748,83.17,174.44
20240515114010,2024-05-15 11:40:00,2024-05-15,5,11,40,10,1010.30396,30.031458,76.83953,17181.922,84.49,177.22
20240515115010,2024-05-15 11:50:00,2024-05-15,5,11,50,10,1010.28546,29.95024,77.119644,16690.547,85.0,180.0
20240515120010,2024-05-15 12:00:00,2024-05-15,5,12,0,10,1010.26807,29.880785,77.3316,16406.783,84.49,182.78
20240515121010,2024-05-15 12:10:00,2024-05-15,5,12,10,10,1010.25146,29.831427,77.52301,16164.555,83.17,185.56
20240515122010,2024-05-15 12:20:00,2024-05-15,5,12,20,10,1010.2363,29.792747,77.704445,16008.082,81.41,188.35
20240515123010,2024-05-15 12:30:00,2024-05-15,5,12,30,10,1010.224,29.739305,77.91208,15572.395,79.44,191.13
20240515124010,2024-05-15 12:40:00,2024-05-15,5,12,40,10,1010.2141,29.677832,78.16116,15166.094,77.34,193.91
20240515125010,2024-05-15 12:50:00,2024-05-15,5,12,50,10,1010.2058,29.608538,78.42127,14562.447,75.18,196.69
20240515130010,2024-05-15 13:00:00,2024-05-15,5,13,0,10,1010.1996,29.535715,78.68567,14195.38,72.97,199.47
20240515131010,2024-05-15 13:10:00,2024-05-15,5,13,10,10,1010.1946,29.487083,78.91316,14119.397,70.74,202.26
20240515132010,2024-05-15 13:20:00,2024-05-15,5,13,20,10,1010.19104,29.453524,79.0844,14077.798,68.49,205.04
20240515133010,2024-05-15 13:30:00,2024-05-15,5,13,30,10,1010.1884,29.431847,79.22291,14049.464,66.23,207.82
20240515134010,2024-05-15 13:40:00,2024-05-15,5,13,40,10,1010.1873,29.40851,79.34955,13987.175,63.96,210.6
20240515135010,2024-05-15 13:50:00,2024-05-15,5,13,50,10,1010.1882,29.38902,79.48421,13958.757,61.68,213.38
20240515140010,2024-05-15 14:00:00,2024-05-15,5,14,0,10,1010.19055,29.373709,79.59117,13929.337,59.4,216.17
20240515141010,2024-05-15 14:10:00,2024-05-15,5,14,10,10,1010.1939,29.370369,79.664154,13949.204,57.12,218.95
20240515142010,2024-05-15 14:20:00,2024-05-15,5,14,20,10,1010.1973,29.37617,79.67915,14002.69,54.83,221.73
20240515143010,2024-05-15 14:30:00,2024-05-15,5,14,30,10,1010.20197,29.38213,79.67789,14038.758,52.54,224.51
20240515144010,2024-05-15 14:40:00,2024-05-15,5,14,40,10,1010.2075,29.391758,79.6708,14113.864,50.26,227.29
20240515145010,2024-05-15 14:50:00,2024-05-15,5,14,50,10,1010.213,29.402086,79.657196,14202.869,47.97,230.08
20240515150010,2024-05-15 15:00:00,2024-05-15,5,15,0,10,1010.2191,29.420338,79.61263,14316.403,45.69,232.86
20240515151010,2024-05-15 15:10:00,2024-05-15,5,15,10,10,1010.2275,29.456856,79.489204,14460.925,43.41,235.64
20240515152010,2024-05-15 15:20:00,2024-05-15,5,15,20,10,1010.23474,29.48304,79.39289,14591.761,41.13,238.42
20240515153010,2024-05-15 15:30:00,2024-05-15,5,15,30,10,1010.24286,29.513853,79.26683,14747.664,38.85,241.2
20240515154010,2024-05-15 15:40:00,2024-05-15,5,15,40,10,1010.2522,29.548893,79.11676,14910.762,36.58,243.98
20240515155010,2024-05-15 15:50:00,2024-05-15,5,15,50,10,1010.26227,29.58641,78.94261,15077.3125,34.31,246.77
20240515160010,2024-05-15 16:00:00,2024-05-15,5,16,0,10,1010.27216,29.624002,78.755,15254.834,32.05,249.55
20240515161010,2024-05-15 16:10:00,2024-05-15,5,16,10,10,1010.2827,29.66417,78.55394,15436.601,29.79,252.33
20240515162010,2024-05-15 16:20:00,2024-05-15,5,16,20,10,1010.2926,29.705673,78.35219,15616.471,27.53,255.11
20240515163010,2024-05-15 16:30:00,2024-05-15,5,16,30,10,1010.3025,29.749332,78.149734,15817.1045,25.28,257.89
20240515164010,2024-05-15 16:40:00,2024-05-15,5,16,40,10,1010.3124,29.800236,77.9336,16045.718,23.04,260.68
20240515165010,2024-05-15 16:50:00,2024-05-15,5,16,50,10,1010.3213,29.859573,77.68776,16304.34,20.8,263.46
20240526090010,2024-05-26 09:00:00,2024-05-26,5,9,0,10,1007.1421,31.534124,88.469086,16972.18,50.51,131.83
20240526091010,2024-05-26 09:10:00,2024-05-26,5,9,10,10,1007.1192,31.538794,88.30919,16997.01,52.79,134.65
20240526092010,2024-05-26 09:20:00,2024-05-26,5,9,20,10,1007.0962,31.536102,88.15713,17016.824,55.07,137.48
20240526093010,2024-05-26 09:30:00,2024-05-26,5,9,30,10,1007.07166,31.532854,88.0099,17008.734,57.35,140.3
20240526094010,2024-05-26 09:40:00,2024-05-26,5,9,40,10,1007.04645,31.513165,87.88795,16959.402,59.64,143.13
20240526095010,2024-05-26 09:50:00,2024-05-26,5,9,50,10,1007.0211,31.49098,87.79557,16906.025,61.92,145.96
20240526100010,2024-05-26 10:00:00,2024-05-26,5,10,0,10,1006.99713,31.452168,87.76073,16772.705,64.21,148.78
20240526101010,2024-05-26 10:10:00,2024-05-26,5,10,10,10,1006.97394,31.408796,87.758575,16628.885,66.49,151.61
20240526102010,2024-05-26 10:20:00,2024-05-26,5,10,20,10,1006.9511,31.373228,87.7315,16507.775,68.78,154.43
20240526103010,2024-05-26 10:30:00,2024-05-26,5,10,30,10,1006.9286,31.335712,87.66053,16293.715,71.06,157.26
20240526104010,2024-05-26 10:40:00,2024-05-26,5,10,40,10,1006.9071,31.28954,87.60179,16030.842,73.33,160.08
20240526105010,2024-05-26 10:50:00,2024-05-26,5,10,50,10,1006.88654,31.236488,87.5665,15739.629,75.59,162.91
20240526110010,2024-05-26 11:00:00,2024-05-26,5,11,0,10,1006.8663,31.170874,87.60913,15343.027,77.84,165.73
20240526111010,2024-05-26 11:10:00,2024-05-26,5,11,10,10,1006.8464,31.083517,87.71699,14782.435,80.06,168.56
20240526112010,2024-05-26 11:20:00,2024-05-26,5,11,20,10,1006.8277,30.977549,87.913345,14169.209,82.23,171.38
20240526113010,2024-05-26 11:30:00,2024-05-26,5,11,30,10,1006.8108,30.864498,88.13329,13600.666,84.29,174.21
20240526114010,2024-05-26 11:40:00,2024-05-26,5,11,40,10,1006.7916,30.774176,88.2568,13334.82,86.07,177.03
20240526115010,2024-05-26 11:50:00,2024-05-26,5,11,50,10,1006.77734,30.682262,88.36744,12944.584,86.99,179.86
20240526120010,2024-05-26 12:00:00,2024-05-26,5,12,0,10,1006.7632,30.598225,88.46588,12710.141,86.35,182.68
20240526121010,2024-05-26 12:10:00,2024-05-26,5,12,10,10,1006.7493,30.512022,88.5838,12290.817,84.68,185.51
20240526122010,2024-05-26 12:20:00,2024-05-26,5,12,20,10,1006.7359,30.43148,88.692375,12022.921,82.66,188.33
20240526123010,2024-05-26 12:30:00,2024-05-26,5,12,30,10,1006.72327,30.362053,88.766846,11841.385,80.5,191.16
20240526124010,2024-05-26 12:40:00,2024-05-26,5,12,40,10,1006.7157,30.307617,88.88579,11691.961,78.29,193.99
20240526125010,2024-05-26 12:50:00,2024-05-26,5,12,50,10,1006.7101,30.256943,89.002266,11546.0625,76.04,196.81
20240526130010,2024-05-26 13:00:00,2024-05-26,5,13,0,10,1006.70496,30.20917,89.11528,11384.199,73.78,199.64
20240526131010,2024-05-26 13:10:00,2024-05-26,5,13,10,10,1006.70087,30.165976,89.20779,11247.605,71.51,202.46
20240526132010,2024-05-26 13:20:00,2024-05-26,5,13,20,10,1006.69916,30.117506,89.330185,11099.746,69.23,205.29
20240526133010,2024-05-26 13:30:00,2024-05-26,5,13,30,10,1006.69946,30.073393,89.428,11003.543,66.95,208.11
20240526134010,2024-05-26 13:40:00,2024-05-26,5,13,40,10,1006.70056,30.03039,89.54051,10937.399,64.67,210.94
20240526135010,2024-05-26 13:50:00,2024-05-26,5,13,50,10,1006.70215,29.998732,89.603546,10940.522,62.38,213.76
20240526140010,2024-05-26 14:00:00,2024-05-26,5,14,0,10,1006.7044,29.986153,89.62341,10923.131,60.1,216.59
20240526141010,2024-05-26 14:10:00,2024-05-26,5,14,10,10,1006.7077,29.981333,89.63166,10967.89,57.81,219.41
20240526142010,2024-05-26 14:20:00,2024-05-26,5,14,20,10,1006.7103,29.986517,89.612785,11058.905,55.53,222.24
20240526143010,2024-05-26 14:30:00,2024-05-26,5,14,30,10,1006.7127,30.00311,89.581024,11131.985,53.24,225.06
20240526144010,2024-05-26 14:40:00,2024-05-26,5,14,40,10,1006.7157,30.026144,89.55157,11185.779,50.96,227.89
20240526145010,2024-05-26 14:50:00,2024-05-26,5,14,50,10,1006.7192,30.049242,89.51884,11221.085,48.69,230.71
20240526150010,2024-05-26 15:00:00,2024-05-26,5,15,0,10,1006.72217,30.0776,89.501434,11331.079,46.41,233.54
20240526151010,2024-05-26 15:10:00,2024-05-26,5,15,10,10,1006.726,30.111301,89.45543,11441.398,44.14,236.36
20240526152010,2024-05-26 15:20:00,2024-05-26,5,15,20,10,1006.7301,30.14337,89.40337,11541.695,41.87,239.19
20240526153010,2024-05-26 15:30:00,2024-05-26,5,15,30,10,1006.7355,30.174149,89.34927,11636.811,39.6,242.01
20240526154010,2024-05-26 15:40:00,2024-05-26,5,15,40,10,1006.7428,30.201984,89.29672,11748.795,37.34,244.84
20240526155010,2024-05-26 15:50:00,2024-05-26,5,15,50,10,1006.7513,30.233234,89.24515,11882.849,35.09,247.67
20240526160010,2024-05-26 16:00:00,2024-05-26,5,16,0,10,1006.7614,30.26651,89.189674,12024.37,32.83,250.49
20240526161010,2024-05-26 16:10:00,2024-05-26,5,16,10,10,1006.7723,30.304811,89.12596,12185.46,30.59,253.32
20240526162010,2024-05-26 16:20:00,2024-05-26,5,16,20,10,1006.7835,30.351954,89.05825,12360.916,28.35,256.14
20240526163010,2024-05-26 16:30:00,2024-05-26,5,16,30,10,1006.79456,30.405828,88.985794,12562.419,26.11,258.97
20240526164010,2024-05-26 16:40:00,2024-05-26,5,16,40,10,1006.80316,30.467157,88.90938,12773.09,23.89,261.79
20240526165010,2024-05-26 16:50:00,2024-05-26,5,16,50,10,1006.8091,30.534681,88.82757,12983.137,21.67,264.62
20240617090010,2024-06-17 09:00:00,2024-06-17,6,9,0,10,1001.447,36.997375,51.713627,23759.893,50.0,130.45
20240617091010,2024-06-17 09:10:00,2024-06-17,6,9,10,10,1001.41736,36.99003,51.648243,23925.656,52.26,133.29
20240617092010,2024-06-17 09:20:00,2024-06-17,6,9,20,10,1001.38684,36.99253,51.56129,24102.531,54.53,136.13
20240617093010,2024-06-17 09:30:00,2024-06-17,6,9,30,10,1001.35767,36.988583,51.492317,24269.096,56.81,138.97
20240617094010,2024-06-17 09:40:00,2024-06-17,6,9,40,10,1001.3301,36.966427,51.470737,24392.688,59.08,141.81
20240617095010,2024-06-17 09:50:00,2024-06-17,6,9,50,10,1001.30414,36.926353,51.50592,24490.797,61.36,144.65
20240617100010,2024-06-17 10:00:00,2024-06-17,6,10,0,10,1001.27924,36.90261,51.533752,24652.506,63.64,147.49
20240617101010,2024-06-17 10:10:00,2024-06-17,6,10,10,10,1001.2554,36.87579,51.567665,24753.02,65.92,150.33
20240617102010,2024-06-17 10:20:00,2024-06-17,6,10,20,10,1001.23157,36.832577,51.64449,24807.469,68.21,153.17
20240617103010,2024-06-17 10:30:00,2024-06-17,6,10,30,10,1001.20807,36.76838,51.776917,24765.096,70.49,156.0
20240617104010,2024-06-17 10:40:00,2024-06-17,6,10,40,10,1001.18506,36.69572,51.945812,24665.764,72.78,158.84
20240617105010,2024-06-17 10:50:00,2024-06-17,6,10,50,10,1001.1623,36.619465,52.123306,24527.625,75.06,161.68
20240617110010,2024-06-17 11:00:00,2024-06-17,6,11,0,10,1001.14124,36.535706,52.303253,24182.36,77.35,164.52
20240617111010,2024-06-17 11:10:00,2024-06-17,6,11,10,10,1001.1223,36.445866,52.52382,23557.617,79.63,167.36
20240617112010,2024-06-17 11:20:00,2024-06-17,6,11,20,10,1001.1049,36.352238,52.783775,23009.234,81.91,170.2
20240617113010,2024-06-17 11:30:00,2024-06-17,6,11,30,10,1001.0892,36.264244,53.029644,22419.086,84.18,173.04
20240617114010,2024-06-17 11:40:00,2024-06-17,6,11,40,10,1001.0754,36.17462,53.271805,21694.092,86.42,175.88
20240617115010,2024-06-17 11:50:00,2024-06-17,6,11,50,10,1001.06256,36.079052,53.520382,20838.01,88.48,178.72
20240617120010,2024-06-17 12:00:00,2024-06-17,6,12,0,10,1001.05164,35.97499,53.773266,19960.785,88.48,181.56
20240617121010,2024-06-17 12:10:00,2024-06-17,6,12,10,10,1001.042,35.86922,54.043167,19047.61,86.42,184.4
20240617122010,2024-06-17 12:20:00,2024-06-17,6,12,20,10,1001.03375,35.756912,54.323193,18113.305,84.18,187.24
20240617123010,2024-06-17 12:30:00,2024-06-17,6,12,30,10,1001.02765,35.63868,54.621883,17225.65,81.91,190.08
20240617124010,2024-06-17 12:40:00,2024-06-17,6,12,40,10,1001.0243,35.537113,54.901546,17003.107,79.63,192.92
20240617125010,2024-06-17 12:50:00,2024-06-17,6,12,50,10,1001.02264,35.47176,55.12079,16898.932,77.35,195.76
20240617130010,2024-06-17 13:00:00,2024-06-17,6,13,0,10,1001.02124,35.428837,55.291138,16796.654,75.06,198.6
20240617131010,2024-06-17 13:10:00,2024-06-17,6,13,10,10,1001.0213,35.39515,55.43662,16783.668,72.78,201.44
20240617132010,2024-06-17 13:20:00,2024-06-17,6,13,20,10,1001.0223,35.373463,55.56055,16806.209,70.49,204.28
20240617133010,2024-06-17 13:30:00,2024-06-17,6,13,30,10,1001.02405,35.357826,55.65706,16823.115,68.21,207.12
20240617134010,2024-06-17 13:40:00,2024-06-17,6,13,40,10,1001.02594,35.35095,55.735916,16848.652,65.92,209.96
20240617135010,2024-06-17 13:50:00,2024-06-17,6,13,50,10,1001.0282,35.354885,55.765205,16899.58,63.64,212.8
20240617140010,2024-06-17 14:00:00,2024-06-17,6,14,0,10,1001.02954,35.367443,55.73948,16948.627,61.36,215.64
20240617141010,2024-06-17 14:10:00,2024-06-17,6,14,10,10,1001.03064,35.38464,55.68447,17017.379,59.08,218.48
20240617142010,2024-06-17 14:20:00,2024-06-17,6,14,20,10,1001.0314,35.40424,55.637646,17058.76,56.81,221.32
20240617143010,2024-06-17 14:30:00,2024-06-17,6,14,30,10,1001.03217,35.424786,55.583347,17082.957,54.53,224.16
20240617144010,2024-06-17 14:40:00,2024-06-17,6,14,40,10,1001.0334,35.441467,55.552334,17136.145,52.26,227.0
20240617145010,2024-06-17 14:50:00,2024-06-17,6,14,50,10,1001.0347,35.455875,55.533382,17231.287,50.0,229.84
20240617150010,2024-06-17 15:00:00,2024-06-17,6,15,0,10,1001.0366,35.470703,55.508453,17362.883,47.73,232.68
20240617151010,2024-06-17 15:10:00,2024-06-17,6,15,10,10,1001.0398,35.487385,55.462505,17504.994,45.48,235.52
20240617152010,2024-06-17 15:20:00,2024-06-17,6,15,20,10,1001.0445,35.511124,55.38089,17645.354,43.22,238.35
20240617153010,2024-06-17 15:30:00,2024-06-17,6,15,30,10,1001.05005,35.53748,55.291534,17804.451,40.97,241.19
20240617154010,2024-06-17 15:40:00,2024-06-17,6,15,40,10,1001.0565,35.566467,55.200066,17981.762,38.72,244.03
20240617155010,2024-06-17 15:50:00,2024-06-17,6,15,50,10,1001.06335,35.60027,55.0979,18166.86,36.48,246.87
20240617160010,2024-06-17 16:00:00,2024-06-17,6,16,0,10,1001.0711,35.639484,54.974438,18360.309,34.25,249.71
20240617161010,2024-06-17 16:10:00,2024-06-17,6,16,10,10,1001.0795,35.682808,54.848824,18595.676,32.01,252.55
20240617162010,2024-06-17 16:20:00,2024-06-17,6,16,20,10,1001.0871,35.732533,54.703964,18855.402,29.79,255.39
20240617163010,2024-06-17 16:30:00,2024-06-17,6,16,30,10,1001.09454,35.78875,54.546257,19122.926,27.57,258.23
20240617164010,2024-06-17 16:40:00,2024-06-17,6,16,40,10,1001.10175,35.848724,54.381012,19403.945,25.36,261.07
20240617165010,2024-06-17 16:50:00,2024-06-17,6,16,50,10,1001.1091,35.91278,54.19549,19699.61,23.16,263.91
20240630090010,2024-06-30 09:00:00,2024-06-30,6,9,0,10,1004.9406,36.83521,59.28771,29522.543,49.55,129.68
20240630091010,2024-06-30 09:10:00,2024-06-30,6,9,10,10,1004.9015,36.691357,59.74558,29727.021,51.81,132.52
20240630092010,2024-06-30 09:20:00,2024-06-30,6,9,20,10,1004.8646,36.549095,60.207985,29957.525,54.08,135.36
20240630093010,2024-06-30 09:30:00,2024-06-30,6,9,30,10,1004.8291,36.379078,60.739403,30198.79,56.35,138.21
20240630094010,2024-06-30 09:40:00,2024-06-30,6,9,40,10,1004.79364,36.20739,61.34293,30445.025,58.63,141.05
20240630095010,2024-06-30 09:50:00,2024-06-30,6,9,50,10,1004.7587,36.065044,61.894657,30677.883,60.9,143.89
20240630100010,2024-06-30 10:00:00,2024-06-30,6,10,0,10,1004.7262,35.89244,62.480797,30895.273,63.18,146.74
20240630101010,2024-06-30 10:10:00,2024-06-30,6,10,10,10,1004.69446,35.692074,63.13602,31067.453,65.47,149.58
20240630102010,2024-06-30 10:20:00,2024-06-30,6,10,20,10,1004.6656,35.49691,63.806355,31184.21,67.75,152.42
20240630103010,2024-06-30 10:30:00,2024-06-30,6,10,30,10,1004.63824,35.309555,64.47982,31284.492,70.03,155.26
20240630104010,2024-06-30 10:40:00,2024-06-30,6,10,40,10,1004.6117,35.10663,65.17711,31330.705,72.32,158.11
20240630105010,2024-06-30 10:50:00,2024-06-30,6,10,50,10,1004.5882,34.89593,65.88559,31084.53,74.6,160.95
20240630110010,2024-06-30 11:00:00,2024-06-30,6,11,0,10,1004.56696,34.657722,66.641335,30380.195,76.89,163.79
20240630111010,2024-06-30 11:10:00,2024-06-30,6,11,10,10,1004.5454,34.475174,67.28636,30306.174,79.17,166.64
20240630112010,2024-06-30 11:20:00,2024-06-30,6,11,20,10,1004.5253,34.379658,67.73212,29407.34,81.45,169.48
20240630113010,2024-06-30 11:30:00,2024-06-30,6,11,30,10,1004.50854,34.250694,68.260704,27695.785,83.73,172.32
20240630114010,2024-06-30 11:40:00,2024-06-30,6,11,40,10,1004.4937,34.111958,68.80572,25971.113,85.97,175.17
20240630115010,2024-06-30 11:50:00,2024-06-30,6,11,50,10,1004.4828,33.968872,69.332924,24058.883,88.11,178.01
20240630120010,2024-06-30 12:00:00,2024-06-30,6,12,0,10,1004.47363,33.821976,69.86652,22106.814,88.79,180.85
20240630121010,2024-06-30 12:10:00,2024-06-30,6,12,10,10,1004.4681,33.68389,70.38562,20114.076,86.85,183.7
20240630122010,2024-06-30 12:20:00,2024-06-30,6,12,20,10,1004.4631,33.5496,70.91448,18119.31,84.63,186.54
20240630123010,2024-06-30 12:30:00,2024-06-30,6,12,30,10,1004.45795,33.428337,71.39562,16745.39,82.36,189.38
