Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),ElevationAngle(degree),Azimuth(degree),Datetime,Date,Month,Hour,Minute,DeviceID,DeviceID_01,DeviceID_02,DeviceID_03,DeviceID_04,DeviceID_05,DeviceID_06,DeviceID_07,DeviceID_08,DeviceID_09,DeviceID_10,DeviceID_11,DeviceID_12,DeviceID_13,DeviceID_14,DeviceID_15,DeviceID_16,DeviceID_17
20240402075010,0.0,1010.88,36.36,39.62,7797.83,40.84,27.76,116.21,2024-04-02 07:50:00,2024-04-02,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240402080010,0.0,1010.97,38.31,35.88,8294.92,60.65,30.02,118.79,2024-04-02 08:00:00,2024-04-02,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240402081010,0.0,1011.04,39.42,33.74,9261.58,90.23,32.28,121.37,2024-04-02 08:10:00,2024-04-02,4,8,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240402082010,0.0,1011.03,39.79,32.31,11543.42,139.17,34.53,123.95,2024-04-02 08:20:00,2024-04-02,4,8,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240402083010,0.0,1010.98,40.22,30.75,14231.0,215.34,36.77,126.52,2024-04-02 08:30:00,2024-04-02,4,8,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240402084010,0.0,1010.98,40.36,30.87,16768.0,292.04,38.99,129.1,2024-04-02 08:40:00,2024-04-02,4,8,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240402085010,0.0,1010.98,41.91,29.4,20847.92,374.74,41.2,131.68,2024-04-02 08:50:00,2024-04-02,4,8,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403070010,0.0,1009.43,31.72,64.12,5080.75,7.88,16.77,103.56,2024-04-03 07:00:00,2024-04-03,4,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403071010,0.0,1009.41,35.87,48.46,5544.83,9.32,19.05,106.13,2024-04-03 07:10:00,2024-04-03,4,7,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403072010,0.0,1009.44,38.57,43.28,6026.08,11.66,21.34,108.71,2024-04-03 07:20:00,2024-04-03,4,7,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403073010,0.0,1009.4,40.98,36.28,6498.0,16.01,23.62,111.28,2024-04-03 07:30:00,2024-04-03,4,7,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403074010,0.0,1009.33,40.47,36.66,6886.0,26.66,25.9,113.86,2024-04-03 07:40:00,2024-04-03,4,7,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403075010,0.0,1009.34,40.7,34.51,7323.5,42.88,28.17,116.43,2024-04-03 07:50:00,2024-04-03,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403080010,0.0,1009.4,41.64,34.07,7981.75,65.26,30.44,119.0,2024-04-03 08:00:00,2024-04-03,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403081010,0.0,1009.38,42.95,32.8,8987.67,95.4,32.7,121.58,2024-04-03 08:10:00,2024-04-03,4,8,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403082010,0.0,1009.36,45.57,28.82,11940.58,151.27,34.96,124.15,2024-04-03 08:20:00,2024-04-03,4,8,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403083010,0.0,1009.38,41.92,31.19,13811.83,169.17,37.2,126.72,2024-04-03 08:30:00,2024-04-03,4,8,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403084010,0.0,1009.34,42.43,31.09,17467.25,282.13,39.44,129.3,2024-04-03 08:40:00,2024-04-03,4,8,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403085010,0.0,1009.22,44.84,27.68,21394.92,357.34,41.66,131.87,2024-04-03 08:50:00,2024-04-03,4,8,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404070010,0.0,1009.96,26.18,79.62,3551.5,2.99,17.0,102.97,2024-04-04 07:00:00,2024-04-04,4,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404071010,0.0,1010.12,26.77,78.2,5076.0,6.1,19.28,105.56,2024-04-04 07:10:00,2024-04-04,4,7,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404072010,0.0,1010.2,27.48,74.32,6858.75,11.05,21.56,108.16,2024-04-04 07:20:00,2024-04-04,4,7,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404073010,0.0,1010.23,28.56,70.41,9849.67,25.12,23.85,110.75,2024-04-04 07:30:00,2024-04-04,4,7,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404074010,0.0,1010.2,30.81,62.58,12468.67,47.44,26.12,113.34,2024-04-04 07:40:00,2024-04-04,4,7,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404075010,0.0,1010.19,35.06,50.51,15247.0,75.44,28.4,115.94,2024-04-04 07:50:00,2024-04-04,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404080010,0.0,1010.14,37.49,42.51,14976.58,93.76,30.67,118.53,2024-04-04 08:00:00,2024-04-04,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404081010,0.0,1010.12,40.16,36.13,13543.17,89.41,32.93,121.13,2024-04-04 08:10:00,2024-04-04,4,8,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404082010,0.0,1010.11,40.16,34.97,14921.08,126.58,35.18,123.72,2024-04-04 08:20:00,2024-04-04,4,8,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404083010,0.0,1010.06,40.27,34.61,16637.42,168.02,37.43,126.31,2024-04-04 08:30:00,2024-04-04,4,8,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404084010,0.0,1010.12,41.39,32.39,19018.16,227.26,39.66,128.91,2024-04-04 08:40:00,2024-04-04,4,8,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240404085010,0.0,1010.07,43.64,28.64,21842.33,285.54,41.89,131.5,2024-04-04 08:50:00,2024-04-04,4,8,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405070010,0.0,1011.12,27.58,100.0,6685.25,13.02,17.0,103.2,2024-04-05 07:00:00,2024-04-05,4,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405071010,0.0,1011.28,28.29,100.0,6958.92,12.94,19.28,105.79,2024-04-05 07:10:00,2024-04-05,4,7,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405072010,0.0,1011.42,29.22,99.75,8669.58,21.27,21.56,108.38,2024-04-05 07:20:00,2024-04-05,4,7,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405073010,0.0,1011.54,28.27,99.96,6683.17,10.83,23.85,110.97,2024-04-05 07:30:00,2024-04-05,4,7,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405074010,0.0,1011.71,27.3,98.46,9563.67,26.91,26.12,113.56,2024-04-05 07:40:00,2024-04-05,4,7,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405075010,0.0,1011.77,28.21,88.66,8909.58,20.12,28.4,116.15,2024-04-05 07:50:00,2024-04-05,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405080010,0.0,1011.77,27.45,88.92,11300.17,32.36,30.67,118.74,2024-04-05 08:00:00,2024-04-05,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405081010,0.0,1011.73,28.47,84.8,14043.25,48.73,32.93,121.33,2024-04-05 08:10:00,2024-04-05,4,8,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405082010,0.0,1011.86,29.51,79.53,15201.83,59.46,35.18,123.92,2024-04-05 08:20:00,2024-04-05,4,8,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405083010,0.0,1011.9,28.63,81.23,9908.67,23.6,37.43,126.51,2024-04-05 08:30:00,2024-04-05,4,8,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405084010,0.0,1011.94,27.54,84.08,10610.17,27.75,39.66,129.1,2024-04-05 08:40:00,2024-04-05,4,8,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240405085010,0.0,1012.03,27.57,81.44,9903.42,23.97,41.89,131.69,2024-04-05 08:50:00,2024-04-05,4,8,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406070010,0.0,1013.25,23.02,100.0,3476.17,2.75,17.39,102.65,2024-04-06 07:00:00,2024-04-06,4,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406071010,0.0,1013.35,23.11,100.0,3532.83,3.0,19.67,105.26,2024-04-06 07:10:00,2024-04-06,4,7,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406072010,0.0,1013.49,23.5,100.0,5479.25,7.39,21.96,107.87,2024-04-06 07:20:00,2024-04-06,4,7,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406073010,0.0,1013.67,23.53,100.0,3016.75,2.09,24.24,110.49,2024-04-06 07:30:00,2024-04-06,4,7,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406074010,0.0,1013.75,23.54,100.0,3079.33,2.26,26.52,113.1,2024-04-06 07:40:00,2024-04-06,4,7,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406075010,0.0,1013.74,23.6,100.0,3074.42,2.17,28.8,115.71,2024-04-06 07:50:00,2024-04-06,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406080010,0.0,1013.74,23.55,100.0,3631.08,2.83,31.07,118.33,2024-04-06 08:00:00,2024-04-06,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406081010,0.0,1013.84,23.74,100.0,3838.67,3.39,33.34,120.94,2024-04-06 08:10:00,2024-04-06,4,8,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406082010,0.07,1013.93,23.99,100.0,3798.92,3.3,35.6,123.55,2024-04-06 08:20:00,2024-04-06,4,8,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406083010,0.0,1014.01,23.93,100.0,3794.5,3.26,37.86,126.17,2024-04-06 08:30:00,2024-04-06,4,8,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406084010,0.0,1014.01,23.95,100.0,5094.17,5.58,40.1,128.78,2024-04-06 08:40:00,2024-04-06,4,8,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240406085010,0.0,1013.92,24.69,100.0,9949.25,21.72,42.33,131.39,2024-04-06 08:50:00,2024-04-06,4,8,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409070010,0.0,1014.09,21.18,100.0,1329.25,0.4,18.0,102.5,2024-04-09 07:00:00,2024-04-09,4,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409071010,0.0,1014.25,21.04,100.0,1175.75,0.34,20.29,105.13,2024-04-09 07:10:00,2024-04-09,4,7,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409072010,0.0,1014.34,21.22,100.0,1839.25,0.75,22.58,107.75,2024-04-09 07:20:00,2024-04-09,4,7,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409073010,0.0,1014.46,21.26,100.0,2066.58,0.93,24.86,110.37,2024-04-09 07:30:00,2024-04-09,4,7,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409074010,0.0,1014.58,21.31,100.0,2251.75,1.12,27.14,112.99,2024-04-09 07:40:00,2024-04-09,4,7,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409075010,0.0,1014.73,21.47,100.0,3153.58,2.12,29.42,115.62,2024-04-09 07:50:00,2024-04-09,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409080010,0.0,1014.83,21.36,100.0,2919.5,1.74,31.7,118.24,2024-04-09 08:00:00,2024-04-09,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409081010,0.0,1014.94,21.25,100.0,2615.25,1.32,33.97,120.86,2024-04-09 08:10:00,2024-04-09,4,8,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409082010,0.0,1015.01,21.18,100.0,3178.83,2.03,36.24,123.48,2024-04-09 08:20:00,2024-04-09,4,8,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409083010,0.03,1015.06,21.07,100.0,3359.0,2.46,38.5,126.11,2024-04-09 08:30:00,2024-04-09,4,8,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409084010,0.0,1015.08,21.1,100.0,3171.08,2.07,40.75,128.73,2024-04-09 08:40:00,2024-04-09,4,8,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409085010,0.0,1015.31,21.14,100.0,3351.17,2.24,42.99,131.35,2024-04-09 08:50:00,2024-04-09,4,8,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410070010,0.0,1016.71,19.79,100.0,1831.0,0.8,18.0,102.74,2024-04-10 07:00:00,2024-04-10,4,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410071010,0.0,1016.85,19.82,100.0,2551.5,1.59,20.29,105.36,2024-04-10 07:10:00,2024-04-10,4,7,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410072010,0.0,1016.87,19.85,100.0,1983.58,0.95,22.58,107.98,2024-04-10 07:20:00,2024-04-10,4,7,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410073010,0.0,1016.87,19.97,100.0,2662.92,1.74,24.86,110.6,2024-04-10 07:30:00,2024-04-10,4,7,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410074010,0.0,1016.96,19.98,100.0,2114.5,1.07,27.14,113.21,2024-04-10 07:40:00,2024-04-10,4,7,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410075010,0.0,1017.01,19.91,100.0,1017.83,0.26,29.42,115.83,2024-04-10 07:50:00,2024-04-10,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410080010,0.0,1016.97,19.85,100.0,1377.67,0.47,31.7,118.45,2024-04-10 08:00:00,2024-04-10,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410081010,0.0,1017.08,19.97,100.0,2341.83,1.2,33.97,121.07,2024-04-10 08:10:00,2024-04-10,4,8,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410082010,0.0,1017.18,20.08,100.0,2203.0,1.14,36.24,123.69,2024-04-10 08:20:00,2024-04-10,4,8,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410083010,0.0,1017.27,20.21,100.0,2277.75,1.19,38.5,126.31,2024-04-10 08:30:00,2024-04-10,4,8,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410084010,0.0,1017.4,20.17,100.0,2770.67,1.78,40.75,128.93,2024-04-10 08:40:00,2024-04-10,4,8,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410085010,0.0,1017.36,20.32,100.0,3829.0,3.2,42.99,131.55,2024-04-10 08:50:00,2024-04-10,4,8,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411070010,0.0,1014.16,26.77,84.99,5556.08,8.91,18.39,102.16,2024-04-11 07:00:00,2024-04-11,4,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411071010,0.0,1014.08,30.56,66.15,6318.0,11.38,20.67,104.8,2024-04-11 07:10:00,2024-04-11,4,7,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411072010,0.0,1014.1,31.47,60.7,7084.5,14.8,22.96,107.44,2024-04-11 07:20:00,2024-04-11,4,7,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411073010,0.0,1014.26,32.83,57.08,7928.33,20.94,25.24,110.08,2024-04-11 07:30:00,2024-04-11,4,7,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411074010,0.0,1014.37,33.86,51.43,8708.25,30.9,27.53,112.72,2024-04-11 07:40:00,2024-04-11,4,7,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411075010,0.0,1014.36,34.15,50.99,9489.92,45.55,29.81,115.36,2024-04-11 07:50:00,2024-04-11,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411080010,0.0,1014.33,34.86,48.86,10339.67,63.86,32.09,117.99,2024-04-11 08:00:00,2024-04-11,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411081010,0.0,1014.25,35.14,48.42,11540.83,88.49,34.37,120.63,2024-04-11 08:10:00,2024-04-11,4,8,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411082010,0.0,1014.26,35.82,48.32,13082.83,125.17,36.64,123.27,2024-04-11 08:20:00,2024-04-11,4,8,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411083010,0.0,1014.28,36.65,45.5,15197.25,183.18,38.91,125.91,2024-04-11 08:30:00,2024-04-11,4,8,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411084010,0.0,1014.27,37.78,42.89,16804.83,248.99,41.16,128.55,2024-04-11 08:40:00,2024-04-11,4,8,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240411085010,0.0,1014.16,38.32,40.31,18567.17,316.69,43.42,131.19,2024-04-11 08:50:00,2024-04-11,4,8,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412070010,0.0,1011.37,28.15,82.33,5825.0,9.78,18.62,102.4,2024-04-12 07:00:00,2024-04-12,4,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412071010,0.0,1011.42,31.22,69.39,6650.58,12.65,20.9,105.03,2024-04-12 07:10:00,2024-04-12,4,7,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412072010,0.0,1011.48,31.56,65.23,7425.25,16.18,23.19,107.67,2024-04-12 07:20:00,2024-04-12,4,7,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412073010,0.0,1011.5,32.2,62.84,8336.58,22.51,25.47,110.3,2024-04-12 07:30:00,2024-04-12,4,7,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412074010,0.0,1011.49,33.67,57.57,9221.84,32.45,27.76,112.94,2024-04-12 07:40:00,2024-04-12,4,7,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412075010,0.0,1011.55,35.53,52.25,10126.92,48.77,30.04,115.57,2024-04-12 07:50:00,2024-04-12,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412080010,0.0,1011.49,37.35,47.03,11034.08,66.62,32.32,118.21,2024-04-12 08:00:00,2024-04-12,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412081010,0.0,1011.46,36.5,48.08,12059.0,86.82,34.59,120.84,2024-04-12 08:10:00,2024-04-12,4,8,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412082010,0.0,1011.44,36.17,49.41,13667.58,124.43,36.87,123.48,2024-04-12 08:20:00,2024-04-12,4,8,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412083010,0.0,1011.43,35.92,49.05,15546.33,174.54,39.13,126.11,2024-04-12 08:30:00,2024-04-12,4,8,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412084010,0.0,1011.36,36.56,48.54,16855.58,218.31,41.39,128.75,2024-04-12 08:40:00,2024-04-12,4,8,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240412085010,0.0,1011.35,38.64,43.36,18355.25,266.07,43.64,131.38,2024-04-12 08:50:00,2024-04-12,4,8,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413070010,0.0,1010.09,26.07,99.11,4038.83,3.73,18.62,102.74,2024-04-13 07:00:00,2024-04-13,4,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413071010,0.0,1010.19,26.2,98.33,4970.92,5.34,20.9,105.39,2024-04-13 07:10:00,2024-04-13,4,7,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413072010,0.0,1010.26,26.2,98.62,5856.5,7.83,23.19,108.03,2024-04-13 07:20:00,2024-04-13,4,7,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413073010,0.0,1010.18,27.44,93.93,7206.25,13.58,25.47,110.68,2024-04-13 07:30:00,2024-04-13,4,7,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413074010,0.0,1010.06,31.89,75.23,9873.17,37.61,27.76,113.32,2024-04-13 07:40:00,2024-04-13,4,7,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413075010,0.0,1010.03,34.44,62.44,11178.92,47.72,30.04,115.97,2024-04-13 07:50:00,2024-04-13,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413080010,0.0,1010.13,34.78,61.01,13047.92,81.84,32.32,118.61,2024-04-13 08:00:00,2024-04-13,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413081010,0.0,1010.13,36.73,54.23,13293.0,94.04,34.59,121.26,2024-04-13 08:10:00,2024-04-13,4,8,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413082010,0.0,1010.13,35.94,55.7,13270.33,78.69,36.87,123.9,2024-04-13 08:20:00,2024-04-13,4,8,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413083010,0.0,1010.18,36.59,51.84,15125.42,133.6,39.13,126.55,2024-04-13 08:30:00,2024-04-13,4,8,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413084010,0.0,1010.17,40.38,43.79,18142.92,223.0,41.39,129.19,2024-04-13 08:40:00,2024-04-13,4,8,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240413085010,0.0,1010.23,40.72,42.32,20058.83,267.45,43.64,131.84,2024-04-13 08:50:00,2024-04-13,4,8,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414070010,0.0,1010.06,28.79,93.67,5884.0,9.92,18.99,102.06,2024-04-14 07:00:00,2024-04-14,4,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414071010,0.0,1009.97,32.14,78.64,6584.33,12.41,21.28,104.71,2024-04-14 07:10:00,2024-04-14,4,7,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414072010,0.0,1010.0,32.89,77.93,7237.67,15.25,23.56,107.36,2024-04-14 07:20:00,2024-04-14,4,7,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414073010,0.0,1010.04,33.25,70.37,8017.42,20.92,25.85,110.02,2024-04-14 07:30:00,2024-04-14,4,7,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414074010,0.0,1010.1,34.22,66.18,8932.67,30.92,28.13,112.67,2024-04-14 07:40:00,2024-04-14,4,7,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414075010,0.0,1010.05,35.52,61.43,9911.5,47.74,30.42,115.32,2024-04-14 07:50:00,2024-04-14,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414080010,0.0,1010.0,36.47,58.25,10716.83,65.33,32.7,117.97,2024-04-14 08:00:00,2024-04-14,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414081010,0.0,1009.97,36.25,57.59,11692.25,85.0,34.98,120.62,2024-04-14 08:10:00,2024-04-14,4,8,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414082010,0.0,1009.98,37.53,54.91,13666.33,122.16,37.26,123.27,2024-04-14 08:20:00,2024-04-14,4,8,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414083010,0.0,1010.08,36.62,54.76,15217.58,154.01,39.53,125.92,2024-04-14 08:30:00,2024-04-14,4,8,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414084010,0.0,1010.2,37.32,53.35,16878.83,210.11,41.79,128.57,2024-04-14 08:40:00,2024-04-14,4,8,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240414085010,0.0,1010.28,39.3,48.81,18631.0,270.99,44.05,131.22,2024-04-14 08:50:00,2024-04-14,4,8,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240415070010,0.0,1009.12,27.61,99.26,2125.92,1.36,18.99,102.3,2024-04-15 07:00:00,2024-04-15,4,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240415071010,0.0,1009.27,27.69,98.69,3861.75,3.87,21.28,104.94,2024-04-15 07:10:00,2024-04-15,4,7,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240415072010,0.0,1009.33,28.02,96.9,6193.08,9.51,23.56,107.59,2024-04-15 07:20:00,2024-04-15,4,7,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240415073010,0.0,1009.47,28.21,96.54,4490.08,5.23,25.85,110.24,2024-04-15 07:30:00,2024-04-15,4,7,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240415074010,0.0,1009.57,28.25,95.79,5961.08,9.67,28.13,112.89,2024-04-15 07:40:00,2024-04-15,4,7,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240415075010,0.0,1009.67,28.57,93.82,7150.83,11.81,30.42,115.53,2024-04-15 07:50:00,2024-04-15,4,7,50,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240415080010,0.0,1009.76,28.5,92.58,3979.83,4.3,32.7,118.18,2024-04-15 08:00:00,2024-04-15,4,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
